id	Cancer1	Cancer2	Normal1	Normal2
ENSG00000010322	11.9609723730523	11.8188966620746	11.5049580115796	11.3788428719952
ENSG00000010327	6.0241035791873	7.34341055290055	5.82447823054296	6.87568237079115
ENSG00000010361	9.02505380322918	8.66288694954637	8.78339922925079	9.11993790874415
ENSG00000010379	5.99121441854449	6.20154392666009	4.06413646804407	5.79279370351141
ENSG00000010404	13.4950017297791	12.6614168871315	13.240639066434	13.7278922119462
ENSG00000010438	1.49747594167967	0.638767833547974	0.324269586192168	0.364823246081871
ENSG00000010539	8.28365076248987	8.4678329198739	8.31829944990045	8.05583595837002
ENSG00000010610	7.92514646771486	7.91690756014999	5.84465173586388	7.59648672574908
ENSG00000010626	6.90729346378518	7.09005532709089	7.2411760118254	7.06571448348756
ENSG00000010671	11.2642863972529	10.9525683413606	10.8011472575307	10.3081012157479
ENSG00000010704	7.60734356693948	6.90170898495242	7.1072372866793	8.19308553789091
ENSG00000010803	10.4691407847744	10.2898177232793	10.2226229674678	10.1872037785255
ENSG00000010810	6.1766859706001	6.93954207762274	6.26668686007481	7.34663405308035
ENSG00000010818	11.9455192332768	11.5085182903685	11.1805463847671	11.3179519146613
ENSG00000010932	2.05317844915586	4.77864934528169	1.5569803266575	2.53279999370209
ENSG00000011007	11.3674093653592	10.8665719129903	10.728550589273	10.0486787256457
ENSG00000011009	9.84738231846132	9.5331333283103	9.2381758632217	9.65074140184973
ENSG00000011021	9.06541008701019	8.7837353761943	9.38444257160702	9.48405303078037
ENSG00000011028	4.92447981059842	4.92660514810113	4.57531232659463	5.86365275982641
ENSG00000011052	7.91418156023718	5.57801703076392	4.81122417506752	6.52707903381956
ENSG00000011083	-0.943304169178803	-0.697316870147718	-1.00563141284421	-1.00075828902418
ENSG00000011105	2.77183477618334	2.40444224164122	2.77497308022454	3.56546595017255
ENSG00000011114	10.9453649623232	10.9245582664927	10.8431371589558	10.4104717972113
ENSG00000011132	10.2210866193213	10.217731390023	9.99859339952484	9.85144374749008
ENSG00000011143	6.80448113901746	7.79789192458288	5.58881530014379	6.34826671309165
ENSG00000011198	9.98201728850347	8.66858203744151	8.01362256748841	8.67298019231775
ENSG00000011201	1.91955060672014	4.24255084501208	1.94780902639659	2.50805717469754
ENSG00000011243	11.5460634461845	11.0699549734399	10.6212262089333	11.1864992739407
ENSG00000011258	10.3380698193603	10.1266475638902	10.2698014407057	10.1692402990896
ENSG00000011260	9.81847003955142	9.65005343709698	9.45504962976496	9.720942752761
ENSG00000011275	10.7587451994792	11.4706115390213	8.83493668559543	10.6770859967056
ENSG00000011295	10.8099645462854	10.7641692294751	10.8094796876484	10.2086633642876
